user_id,hotel_name,rating,price,trip_type,companion,star,district,destination
,Santa Grand Hotel Little India,3,0.02728151,leisure,solo,2,Little India, Singapore
,Santa Grand Hotel Little India,3,0.032488906,business,couple,2,Little India, Singapore
,Santa Grand Hotel West Coast,2.5,0.041184273,business,solo,3,Singapore,0
,Santa Grand Hotel West Coast,2.5,0.041184273,leisure,couple,3,Singapore,0
,Santa Grand Hotel West Coast,2.5,0.041184273,business,couple,3,Singapore,0
,Shangri-La's Rasa Sentosa Resort & Spa,5,0.382661667,business,friend,5,Sentosa Island, Singapore
,Shangri-La's Rasa Sentosa Resort & Spa,5,0.382661667,leisure,friend,5,Sentosa Island, Singapore
,Sheraton Towers Singapore Hotel,4,0.161887763,business,family,5,Orchard, Singapore
,Sheraton Towers Singapore Hotel,4,0.104655542,leisure,couple,5,Orchard, Singapore
,Sheraton Towers Singapore Hotel,4,0.215042494,leisure,friend,5,Orchard, Singapore
,Sheraton Towers Singapore Hotel,4,0.104655542,leisure,solo,5,Orchard, Singapore
,Sheraton Towers Singapore Hotel,4,0.104655542,business,couple,5,Orchard, Singapore
,Sheraton Towers Singapore Hotel,4,0.104655542,business,solo,5,Orchard, Singapore
,Sheraton Towers Singapore Hotel,4,0.215042494,business,friend,5,Orchard, Singapore
,"Siloso Beach Resort, Sentosa",3,0.064175414,leisure,solo,4,Sentosa Island, Singapore
,"Siloso Beach Resort, Sentosa",3,0.064175414,business,solo,4,Sentosa Island, Singapore
,Singapore Marriott Tang Plaza Hotel,4,0.13327984,business,couple,5,Orchard, Singapore
,Singapore Marriott Tang Plaza Hotel,4,0.13327984,leisure,couple,5,Orchard, Singapore
,Sleepy Kiwi Boutique Hostel & Bar,3,0.028002031,leisure,couple,2,Kampong Glam, Singapore
,Sleepy Kiwi Boutique Hostel & Bar,3,0.028002031,business,couple,2,Kampong Glam, Singapore
,Sleepy Kiwi Boutique Hostel & Bar,3,0.002358066,business,solo,2,Kampong Glam, Singapore
,Sleepy Kiwi Boutique Hostel & Bar,3,0.002358066,leisure,solo,2,Kampong Glam, Singapore
,So Sofitel Singapore,5,0.170075491,leisure,family,5,Marina Bay, Singapore
,So Sofitel Singapore,5,0.170075491,business,family,5,Marina Bay, Singapore
,Sofitel Singapore Sentosa Resort & Spa,4.5,1,business,friend,5,Sentosa Island, Singapore
,Sofitel Singapore Sentosa Resort & Spa,4.5,0.264103362,leisure,family,5,Sentosa Island, Singapore
,Sofitel Singapore Sentosa Resort & Spa,4.5,0.264103362,business,family,5,Sentosa Island, Singapore
,Sofitel Singapore Sentosa Resort & Spa,4.5,1,leisure,friend,5,Sentosa Island, Singapore
,Studio M Hotel,4,0.0645848,business,solo,4,Robertson Quay, Singapore
,Studio M Hotel,4,0.0645848,leisure,couple,4,Robertson Quay, Singapore
,Studio M Hotel,4,0.13490101,business,friend,4,Robertson Quay, Singapore
,Studio M Hotel,4,0.0645848,business,couple,4,Robertson Quay, Singapore
,Studio M Hotel,4,0.0645848,leisure,solo,4,Robertson Quay, Singapore
,Studio M Hotel,4,0.13490101,leisure,friend,4,Robertson Quay, Singapore
,Summer View Hotel,4,0.088296461,business,friend,3,Bencoolen, Singapore
,Summer View Hotel,4,0.043329458,leisure,couple,3,Bencoolen, Singapore
,Summer View Hotel,4,0.088296461,leisure,friend,3,Bencoolen, Singapore
,Summer View Hotel,4,0.043329458,business,solo,3,Bencoolen, Singapore
,Superb Hostel,3,0.017980251,leisure,solo,1,Kampong Glam, Singapore
,Superb Hostel,3,0.017980251,business,solo,1,Kampong Glam, Singapore
,Swissotel Merchant Court Singapore,5,0.12304518,business,family,5,Clarke Quay, Singapore
,Tai Hoe Hotel,3,0.039432099,business,family,2,Lavender, Singapore
,Tai Hoe Hotel,3,0.028657049,business,couple,2,Lavender, Singapore
,Tai Hoe Hotel,3,0.028657049,leisure,couple,2,Lavender, Singapore
,The Bohemian Chic,5,0.046604549,leisure,family,2,Chinatown, Singapore
,The Bohemian Chic,5,0.046604549,business,family,2,Chinatown, Singapore
,The Club,5,0.108749406,business,family,4,Chinatown, Singapore
,The Club,5,0.108749406,leisure,family,4,Chinatown, Singapore
,The Club,5,0.223213847,leisure,friend,4,Chinatown, Singapore
,The Club,5,0.223213847,business,friend,4,Chinatown, Singapore
,The Club Residences by Capella Singapore,5,0.24446919,business,family,5,Sentosa Island, Singapore
,The Club Residences by Capella Singapore,5,0.24446919,leisure,family,5,Sentosa Island, Singapore
,The Daulat,4,0.055381794,leisure,couple,4,Little India, Singapore
,The Daulat,4,0.055381794,business,solo,4,Little India, Singapore
,The Daulat,4,0.055381794,leisure,solo,4,Little India, Singapore
,The Daulat,4,0.055381794,business,couple,4,Little India, Singapore
,The Elizabeth Hotel by Far East Hospitality,4,0.151260091,leisure,friend,4,Orchard, Singapore
,The Elizabeth Hotel by Far East Hospitality,4,0.072772529,leisure,solo,4,Orchard, Singapore
,The Elizabeth Hotel by Far East Hospitality,4,0.092390325,leisure,family,4,Orchard, Singapore
,The Elizabeth Hotel by Far East Hospitality,4,0.092390325,business,family,4,Orchard, Singapore
,The Elizabeth Hotel by Far East Hospitality,4,0.072772529,business,solo,4,Orchard, Singapore
,The Fragrance Hotel (Joo Chiat),4,0.034388459,leisure,family,2,Katong, Singapore
,The Fragrance Hotel (Joo Chiat),4,0.026364485,leisure,couple,2,Katong, Singapore
,The Fragrance Hotel (Joo Chiat),4,0.026364485,business,couple,2,Katong, Singapore
,The Fragrance Hotel (Joo Chiat),4,0.034388459,business,family,2,Katong, Singapore
,The Fullerton Bay Hotel Singapore,5,0.571961943,business,family,5,Marina Bay, Singapore
,The Fullerton Bay Hotel Singapore,5,0.582999001,business,friend,5,Marina Bay, Singapore
,The Fullerton Bay Hotel Singapore,5,0.571961943,leisure,family,5,Marina Bay, Singapore
,The Fullerton Bay Hotel Singapore,5,0.582999001,leisure,friend,5,Marina Bay, Singapore
,The Fullerton Hotel Singapore,5,0.218317586,business,family,5,Marina Bay, Singapore
,The Fullerton Hotel Singapore,5,0.218317586,leisure,family,5,Marina Bay, Singapore
,The Haven by JetQuay,3.5,0.116920759,business,couple,3,Singapore,0
,The Haven by JetQuay,3.5,0.178246844,leisure,family,3,Singapore,0
,The Haven by JetQuay,3.5,0.116920759,leisure,couple,3,Singapore,0
,The Haven by JetQuay,3.5,0.178246844,business,family,3,Singapore,0
,The Inn at Temple Street,3,0.081811781,leisure,friend,3,Chinatown, Singapore
,The Inn at Temple Street,3,0.050534659,business,family,3,Chinatown, Singapore
,The Inn at Temple Street,3,0.038040185,leisure,couple,3,Chinatown, Singapore
,The Inn at Temple Street,3,0.038040185,business,couple,3,Chinatown, Singapore
,"The InnCrowd Backpackers' Hostel, Singapore",4,0.025332831,business,friend,1,Little India, Singapore
,"The InnCrowd Backpackers' Hostel, Singapore",4,0.001424665,leisure,solo,1,Little India, Singapore
,"The InnCrowd Backpackers' Hostel, Singapore",4,0.001424665,business,solo,1,Little India, Singapore
,"The InnCrowd Backpackers' Hostel, Singapore",4,0.025332831,leisure,friend,1,Little India, Singapore
,The Metropolitan Y,3,0.040054367,business,couple,3,Orchard, Singapore
,The Metropolitan Y,3,0.051500811,leisure,family,3,Orchard, Singapore
,The Metropolitan Y,3,0.040054367,leisure,couple,3,Orchard, Singapore
,The Metropolitan Y,3,0.040054367,business,solo,3,Orchard, Singapore
,The Metropolitan Y,3,0.040054367,leisure,solo,3,Orchard, Singapore
,The Metropolitan Y,3,0.051500811,business,family,3,Orchard, Singapore
,The Quincy Hotel by Far East Hospitality,5,0.213208443,leisure,family,4,Orchard, Singapore
,The Quincy Hotel by Far East Hospitality,5,0.213208443,business,family,4,Orchard, Singapore
,The Residence at Singapore Recreation Club,4,0.080125108,business,family,4,City Hall, Singapore
,The Residence at Singapore Recreation Club,4,0.067679762,leisure,couple,4,City Hall, Singapore
,The Residence at Singapore Recreation Club,4,0.067679762,business,couple,4,City Hall, Singapore
,"The Ritz-Carlton, Millenia Singapore",5,0.202777277,business,family,5,Marina Bay, Singapore
,"The Ritz-Carlton, Millenia Singapore",5,0.202777277,leisure,family,5,Marina Bay, Singapore
,The Shophouse at Arab Street,4,0.002439943,business,solo,1,Kampong Glam, Singapore
,The Shophouse at Arab Street,4,0.002439943,leisure,solo,1,Kampong Glam, Singapore
,The Shophouse at Arab Street,4,0.026970377,business,couple,1,Kampong Glam, Singapore
,The Shophouse at Arab Street,4,0.026970377,leisure,couple,1,Kampong Glam, Singapore
,The Southbridge Hotel,4,0.043329458,leisure,couple,3,Chinatown, Singapore
,The Southbridge Hotel,4,0.034339332,leisure,solo,3,Chinatown, Singapore
,The Southbridge Hotel,4,0.034339332,business,solo,3,Chinatown, Singapore
,The Southbridge Hotel,4,0.043329458,business,family,3,Chinatown, Singapore
,The St. Regis Singapore,5,0.223213847,business,family,5,Orchard, Singapore
,The Sultan,4,0.049781388,leisure,couple,4,Kampong Glam, Singapore
,The Sultan,4,0.093258225,leisure,family,4,Kampong Glam, Singapore
,The Sultan,4,0.049781388,business,couple,4,Kampong Glam, Singapore
,The Sultan,4,0.093258225,business,family,4,Kampong Glam, Singapore
,Travellers Loft @ Jalan Besar,2.5,0.014426777,business,couple,1,Lavender, Singapore
,Travellers Loft @ Jalan Besar,2.5,0.014426777,leisure,couple,1,Lavender, Singapore
,Travellers Loft @ Lavender,3.5,0.000393011,business,solo,1,Singapore,0
,Travellers Loft @ Lavender,3.5,0.000393011,leisure,solo,1,Singapore,0
,Travellers Loft @ Lavender,3.5,0.006533807,business,couple,1,Singapore,0
,Travellers Loft @ Lavender,3.5,0.006533807,leisure,couple,1,Singapore,0
,V Hotel Bencoolen,3,0.110976468,leisure,friend,4,Bencoolen, Singapore
,V Hotel Bencoolen,3,0.110976468,business,friend,4,Bencoolen, Singapore
,V Hotel Lavender,3,0.062701623,business,family,4,Lavender, Singapore
,V Hotel Lavender,3,0.045687524,leisure,couple,4,Lavender, Singapore
,V Hotel Lavender,3,0.045687524,business,solo,4,Lavender, Singapore
,V Hotel Lavender,3,0.045687524,business,couple,4,Lavender, Singapore
,Value Hotel Balestier,3,0.032128646,business,solo,2,Novena, Singapore
,Value Hotel Balestier,3,0.032128646,business,couple,2,Novena, Singapore
,Value Hotel Balestier,3,0.032128646,leisure,couple,2,Novena, Singapore
,Value Hotel Balestier,3,0.032128646,leisure,solo,2,Novena, Singapore
,Value Hotel Nice,3,0.032128646,leisure,solo,2,Novena, Singapore
,Value Hotel Nice,3,0.069988701,leisure,friend,2,Novena, Singapore
,Value Hotel Nice,3,0.069988701,business,friend,2,Novena, Singapore
,Value Hotel Nice,3,0.032128646,business,solo,2,Novena, Singapore
,Value Hotel Thomson,2.5,0.035600242,business,couple,3,Novena, Singapore
,Venue Hotel The Lily,3.5,0.042199551,business,family,3,Katong, Singapore
,Venue Hotel The Lily,3.5,0.042199551,leisure,family,3,Katong, Singapore
,Venue Hotel The Lily,3.5,0.031080616,business,solo,3,Katong, Singapore
,Venue Hotel The Lily,3.5,0.031080616,leisure,couple,3,Katong, Singapore
,Venue Hotel The Lily,3.5,0.031080616,leisure,solo,3,Katong, Singapore
,Village Hotel Albert Court by Far East Hospitality,4,0.073984312,business,family,4,Bencoolen, Singapore
,Village Hotel Albert Court by Far East Hospitality,4,0.113858549,leisure,friend,4,Bencoolen, Singapore
,Village Hotel Albert Court by Far East Hospitality,4,0.054055382,business,couple,4,Bencoolen, Singapore
,Village Hotel Albert Court by Far East Hospitality,4,0.113858549,business,friend,4,Bencoolen, Singapore
,Village Hotel Albert Court by Far East Hospitality,4,0.054055382,leisure,solo,4,Bencoolen, Singapore
,Village Hotel Albert Court by Far East Hospitality,4,0.054055382,business,solo,4,Bencoolen, Singapore
,Village Hotel Bugis by Far East Hospitality,4,0.084218973,business,family,4,Kampong Glam, Singapore
,Village Hotel Bugis by Far East Hospitality,4,0.084218973,leisure,family,4,Kampong Glam, Singapore
,Village Hotel Bugis by Far East Hospitality,4,0.061719095,leisure,solo,4,Kampong Glam, Singapore
,Village Hotel Bugis by Far East Hospitality,4,0.061719095,business,couple,4,Kampong Glam, Singapore
,Village Hotel Bugis by Far East Hospitality,4,0.061719095,business,solo,4,Kampong Glam, Singapore
,Village Hotel Bugis by Far East Hospitality,4,0.061719095,leisure,couple,4,Kampong Glam, Singapore
,Village Hotel Changi by Far East Hospitality,4,0.051500811,leisure,solo,4,Singapore,0
,Village Hotel Changi by Far East Hospitality,4,0.051500811,business,couple,4,Singapore,0
,Village Hotel Changi by Far East Hospitality,4,0.051500811,leisure,couple,4,Singapore,0
,Village Hotel Changi by Far East Hospitality,4,0.051500811,business,solo,4,Singapore,0
,Village Hotel Katong by Far East Hospitality,5,0.071953756,business,family,4,Katong, Singapore
,W Singapore - Sentosa Cove,4.5,0.157597393,leisure,solo,5,Sentosa Island, Singapore
,W Singapore - Sentosa Cove,4.5,0.186418196,business,family,5,Sentosa Island, Singapore
,W Singapore - Sentosa Cove,4.5,0.186418196,leisure,family,5,Sentosa Island, Singapore
,W Singapore - Sentosa Cove,4.5,0.280446067,leisure,friend,5,Sentosa Island, Singapore
,W Singapore - Sentosa Cove,4.5,0.280446067,business,friend,5,Sentosa Island, Singapore
,W Singapore - Sentosa Cove,4.5,0.157597393,business,solo,5,Sentosa Island, Singapore
,YMCA @ One Orchard,4,0.05705209,business,family,3,Singapore,0
,ZEN Premium Little India,4,0.046391668,business,couple,3,Little India, Singapore
,ZEN Premium Little India,4,0.046391668,leisure,couple,3,Little India, Singapore
,ZEN Rooms Arab Street,4,0.034928849,business,couple,3,Kampong Glam, Singapore
,ZEN Rooms Arab Street,4,0.034928849,leisure,couple,3,Kampong Glam, Singapore
,ZEN Rooms Balestier,4,0.076981021,business,friend,3,Novena, Singapore
,ZEN Rooms Balestier,4,0.076981021,leisure,friend,3,Novena, Singapore
,ZEN Rooms Bukit Merah,3,0.031801136,business,solo,4,Singapore,0
,ZEN Rooms Bukit Merah,3,0.031801136,leisure,solo,4,Singapore,0
,ZEN Rooms Bukit Merah,3,0.069333683,leisure,friend,4,Singapore,0
,ZEN Rooms Bukit Merah,3,0.069333683,business,friend,4,Singapore,0
,ZEN Rooms Clarke Quay,4,0.039448475,business,solo,3,Boat Quay, Singapore
,ZEN Rooms Clarke Quay,4,0.039448475,leisure,solo,3,Boat Quay, Singapore
,ZEN Rooms Evergreen Residence,3,0.02548021,business,solo,3,Singapore,0
,ZEN Rooms Evergreen Residence,3,0.02548021,leisure,solo,3,Singapore,0
,ZEN Rooms Evergreen Residence,3,0.02548021,leisure,couple,3,Singapore,0
,ZEN Rooms Evergreen Residence,3,0.02548021,business,couple,3,Singapore,0
,ZEN Rooms Farrer Park,3,0.05543092,leisure,friend,3,Lavender, Singapore
,ZEN Rooms Farrer Park,3,0.05543092,business,friend,3,Lavender, Singapore
,ZEN Rooms Farrer Park,3,0.024841567,business,solo,3,Lavender, Singapore
,ZEN Rooms Farrer Park,3,0.024841567,leisure,couple,3,Lavender, Singapore
,ZEN Rooms Farrer Park,3,0.024841567,leisure,solo,3,Lavender, Singapore
,ZEN Rooms Farrer Park,3,0.024841567,business,couple,3,Lavender, Singapore
,ZEN Rooms People's Park Complex,3,0.035616618,leisure,solo,3,Chinatown, Singapore
,ZEN Rooms People's Park Complex,3,0.035616618,business,solo,3,Chinatown, Singapore
,ZEN Rooms Suntec,4,0.050911294,business,solo,4,Singapore,0
,ZEN Rooms Suntec,4,0.050911294,leisure,solo,4,Singapore,0
,ZEN Rooms Temple Street,3,0.068629538,leisure,friend,3,Chinatown, Singapore
,ZEN Rooms Temple Street,3,0.068629538,business,friend,3,Chinatown, Singapore
,ZEN Rooms Temple Street,3,0.031457252,business,solo,3,Chinatown, Singapore
