user_id,hotel_name,rating,price,trip_type,companion,star,district,destination
,128 Bangkok,2.6,0.04345556,leisure,solo,No preference,Bangkok,0
,128 Bangkok,2.6,0.04345556,business,solo,No preference,Bangkok,0
,130 Hotel & Residence Bangkok,4.2,0.052948855,leisure,friend,4,Bangkok,0
,130 Hotel & Residence Bangkok,4.2,0.024468969,business,couple,4,Bangkok,0
,130 Hotel & Residence Bangkok,4.2,0.024468969,leisure,couple,4,Bangkok,0
,130 Hotel & Residence Bangkok,4.2,0.052948855,business,friend,4,Bangkok,0
,14 Residence,2.6,0.017348997,leisure,family,3,Bangkok,0
,14 Residence,2.6,0.017348997,business,family,3,Bangkok,0
,14 Resort,2.6,0.029215616,business,family,3,Bangkok,0
,1989 Hostel & Cafe,4.2,0.100510265,leisure,solo,No preference,Khlong Toei, Bangkok
,1989 Hostel & Cafe,4.2,0.100510265,business,solo,No preference,Khlong Toei, Bangkok
,1sabai,4.2,0.002159725,business,solo,No preference,Wattana, Bangkok
,1sabai,4.2,0.040132906,business,family,No preference,Wattana, Bangkok
,1sabai,4.2,0.040132906,leisure,family,No preference,Wattana, Bangkok
,2W Bed & Breakfast Bangkok,4.2,0.019722321,business,couple,No preference,Bangkok,0
,2W Bed & Breakfast Bangkok,4.2,0.019722321,leisure,couple,No preference,Bangkok,0
,2W Bed & Breakfast Bangkok,4.2,0.033962264,business,friend,No preference,Bangkok,0
,2W Bed & Breakfast Bangkok,4.2,0.005482378,leisure,solo,No preference,Bangkok,0
,2W Bed & Breakfast Bangkok,4.2,0.005482378,business,solo,No preference,Bangkok,0
,2W Bed & Breakfast Bangkok,4.2,0.033962264,leisure,friend,No preference,Bangkok,0
,38 Mansion,1.8,0.052948855,leisure,friend,2,Khlong Toei, Bangkok
,38 Mansion,1.8,0.052948855,business,friend,2,Khlong Toei, Bangkok
,39 Boulevard Executive Residence,2.6,0.098042008,leisure,family,4,Wattana, Bangkok
,Abloom Exclusive Serviced Apartments,2.6,0.176361695,leisure,family,4,Phaya Thai, Bangkok
,Ac Habitat Bangkok,2.6,0.017348997,leisure,couple,3,Bangkapi, Bangkok
,Ac Habitat Bangkok,2.6,0.017348997,business,couple,3,Bangkapi, Bangkok
,Ad Lib,4.2,0.076990625,business,solo,5,Wattana, Bangkok
,Ad Lib,4.2,0.157992168,leisure,family,5,Wattana, Bangkok
,Adamaz House,2.6,0.040844903,leisure,family,2,Bangkok,0
,Adamaz House,2.6,0.040844903,business,family,2,Bangkok,0
,Adelphi Grande Sukhumvit by Compass Hospitality,2.6,0.086151655,business,family,4,Wattana, Bangkok
,Adelphi Suites Bangkok,4.2,0.083208734,business,couple,4,Khlong Toei, Bangkok
,Adelphi Suites Bangkok,4.2,0.083208734,business,solo,4,Khlong Toei, Bangkok
,Adelphi Suites Bangkok,4.2,0.083208734,leisure,solo,4,Khlong Toei, Bangkok
,Aetas Bangkok,4.2,0.073311973,business,couple,5,Pathumwan, Bangkok
,Aetas Bangkok,4.2,0.073311973,leisure,couple,5,Pathumwan, Bangkok
,Aetas Lumpini,4.2,0.074427436,business,solo,5,Sathorn, Bangkok
,Aetas Lumpini,4.2,0.074427436,business,couple,5,Sathorn, Bangkok
,Aetas Lumpini,4.2,0.074427436,leisure,couple,5,Sathorn, Bangkok
,Aim House Bangkok,4.2,0.02162098,business,couple,3,Bangkok,0
,Aim House Bangkok,4.2,0.02162098,business,solo,3,Bangkok,0
,Aim House Bangkok,4.2,0.047252878,leisure,friend,3,Bangkok,0
,Aim House Bangkok,4.2,0.047252878,business,friend,3,Bangkok,0
,Aim House Bangkok,4.2,0.02162098,leisure,couple,3,Bangkok,0
,Akyra Thonglor Bangkok,2.6,0.003702385,business,friend,5,Wattana, Bangkok
,Al Meroz Hotel Bangkok - The Leading Halal Hotel,4.2,0.162121752,leisure,family,5,Bangkok,0
,Al Meroz Hotel Bangkok - The Leading Halal Hotel,4.2,0.070748784,leisure,couple,5,Bangkok,0
,Al Meroz Hotel Bangkok - The Leading Halal Hotel,4.2,0.162121752,business,friend,5,Bangkok,0
,Aloft Bangkok - Sukhumvit 11,3.4,0.100723864,business,family,4,Wattana, Bangkok
,Aloft Bangkok - Sukhumvit 11,3.4,0.100723864,leisure,family,4,Wattana, Bangkok
,Amanta Hotel & Residence Ratchada,2.6,0.064815474,business,couple,4,Din Daeng, Bangkok
,Amanta Hotel & Residence Ratchada,2.6,0.064815474,leisure,couple,4,Din Daeng, Bangkok
,Amara Bangkok Hotel,4.2,0.075614098,business,solo,5,Bang Rak, Bangkok
,Amara Bangkok Hotel,4.2,0.155215379,leisure,friend,5,Bang Rak, Bangkok
,Amara Bangkok Hotel,4.2,0.075614098,leisure,couple,5,Bang Rak, Bangkok
,Amara Bangkok Hotel,4.2,0.075614098,leisure,solo,5,Bang Rak, Bangkok
,Amaranta Hotel,4.2,0.113468613,business,friend,4,Huai Khwang, Bangkok
,Amaranta Hotel,4.2,0.056508841,leisure,solo,4,Huai Khwang, Bangkok
,Amaranta Hotel,4.2,0.113468613,leisure,friend,4,Huai Khwang, Bangkok
,Amaranta Hotel,4.2,0.056508841,leisure,couple,4,Huai Khwang, Bangkok
,Amaranta Hotel,4.2,0.056508841,business,couple,4,Huai Khwang, Bangkok
,Amaranta Hotel,4.2,0.060068826,leisure,family,4,Huai Khwang, Bangkok
,Amaranta Hotel,4.2,0.060068826,business,family,4,Huai Khwang, Bangkok
,Amari Don Muang Airport,2.6,0.049056604,leisure,family,4,Donmuang, Bangkok
,Amari Residences Bangkok,2.6,0.183149401,leisure,family,4,Huai Khwang, Bangkok
,Amari Watergate Bangkok,4.2,0.088168981,business,couple,5,Pathumwan, Bangkok
,Amari Watergate Bangkok,4.2,0.088168981,business,family,5,Pathumwan, Bangkok
,Amari Watergate Bangkok,4.2,0.367509197,leisure,friend,5,Pathumwan, Bangkok
,Amari Watergate Bangkok,4.2,0.088168981,leisure,couple,5,Pathumwan, Bangkok
,Amarin Inn,2.6,0.012365017,leisure,family,1,Bangkok,0
,Amarin Inn,2.6,0.012365017,business,family,1,Bangkok,0
,Anantara Baan Rajprasong Bangkok Serviced Suites,4.2,0.123578972,leisure,couple,5,Pathumwan, Bangkok
,Anantara Baan Rajprasong Bangkok Serviced Suites,4.2,0.123578972,business,couple,5,Pathumwan, Bangkok
,Anantara Baan Rajprasong Bangkok Serviced Suites,4.2,0.251168862,leisure,friend,5,Pathumwan, Bangkok
,Anantara Riverside Bangkok Resort,4.2,0.132170405,business,couple,5,Thonburi, Bangkok
,Anantara Sathorn Bangkok Hotel,3.4,0.060946956,leisure,couple,5,Sathorn, Bangkok
,Anantara Sathorn Bangkok Hotel,3.4,0.135042126,business,family,5,Sathorn, Bangkok
,Anantara Siam Bangkok Hotel,4.2,0.145271152,business,solo,5,Pathumwan, Bangkok
,Anantara Siam Bangkok Hotel,4.2,0.403821051,leisure,friend,5,Pathumwan, Bangkok
,Anantara Siam Bangkok Hotel,4.2,0.145271152,leisure,solo,5,Pathumwan, Bangkok
,Anantara Siam Bangkok Hotel,4.2,0.403821051,business,friend,5,Pathumwan, Bangkok
,Aphrodite Inn Bangkok,2.6,0.107630236,leisure,family,3,Pathumwan, Bangkok
,Aphrodite Inn Bangkok,2.6,0.107630236,business,family,3,Pathumwan, Bangkok
,Ariyasom Villa,4.2,0.152628456,business,couple,4,Wattana, Bangkok
,Ariyasom Villa,4.2,0.152628456,business,solo,4,Wattana, Bangkok
,Ariyasom Villa,4.2,0.152628456,leisure,solo,4,Wattana, Bangkok
,Arte Hotel,4.2,0.067188798,business,family,4,Wattana, Bangkok
,Arte Hotel,4.2,0.162121752,business,friend,4,Wattana, Bangkok
,Ascott Sathorn Bangkok,4.2,0.123246707,business,family,5,Sathorn, Bangkok
,Ascott Sathorn Bangkok,4.2,0.085938056,leisure,couple,5,Sathorn, Bangkok
,Ascott Sathorn Bangkok,4.2,0.085938056,business,solo,5,Sathorn, Bangkok
,Ascott Sathorn Bangkok,4.2,0.085938056,leisure,solo,5,Sathorn, Bangkok
,Aspira D'Andora Sukhumvit 16,4.2,0.031565207,leisure,solo,3,Khlong Toei, Bangkok
,Aspira D'Andora Sukhumvit 16,4.2,0.031565207,business,solo,3,Khlong Toei, Bangkok
,Aspira G Sukhumvit 33,4.2,0.033321467,business,solo,3,Wattana, Bangkok
,Aspira G Sukhumvit 33,4.2,0.070630117,business,family,3,Wattana, Bangkok
,Aspira G Sukhumvit 33,4.2,0.033321467,leisure,solo,3,Wattana, Bangkok
,Aspira G Sukhumvit 33,4.2,0.070630117,leisure,family,3,Wattana, Bangkok
,Aspira G Sukhumvit 33,4.2,0.033321467,business,couple,3,Wattana, Bangkok
,B.S. Court Hotel Sathorn,2.6,0.024468969,business,family,3,Sathorn, Bangkok
,BB Garden Resort,2.6,0.04250623,leisure,friend,3,Din Daeng, Bangkok
,BB Garden Resort,2.6,0.04250623,business,friend,3,Din Daeng, Bangkok
,BB Garden Resort,2.6,0.03158894,business,family,3,Din Daeng, Bangkok
,BEST WESTERN PLUS Wanda Grand Hotel,2.6,0.119591788,leisure,family,4,Bangkok,0
,Baan Chantra,2.6,0.050575531,leisure,family,2,Bangkok,0
,Baan Glang Soi,4.2,0.033962264,leisure,family,2,Bang Rak, Bangkok
,Baan Glang Soi,4.2,0.033962264,business,family,2,Bang Rak, Bangkok
,Baan Glang Soi,4.2,0.029215616,business,solo,2,Bang Rak, Bangkok
,Baan Hostel,4.2,0.019484989,business,friend,No preference,Thonburi, Bangkok
,Baan Hostel,4.2,0.019484989,leisure,friend,No preference,Thonburi, Bangkok
,Baan K Managed By Bliston,4.2,0.109695028,business,friend,3,Bang Rak, Bangkok
,Baan K Managed By Bliston,4.2,0.052830189,business,couple,3,Bang Rak, Bangkok
,Baan K Managed By Bliston,4.2,0.109695028,leisure,friend,3,Bang Rak, Bangkok
,Baan K Managed By Bliston,4.2,0.052830189,business,solo,3,Bang Rak, Bangkok
,Baan Manusarn,4.2,0.029215616,leisure,family,2,Dusit, Bangkok
,Baan Nai Trok,2.6,0.002634389,leisure,solo,No preference,Bangkok,0
,Baan Nai Trok,2.6,0.02257031,leisure,friend,No preference,Bangkok,0
,Baan Nampetch Hostel,4.2,0.013314347,business,solo,No preference,Bangkok,0
,Baan Nampetch Hostel,4.2,0.013314347,business,couple,No preference,Bangkok,0
,Baan Nampetch Hostel,4.2,0.013314347,leisure,solo,No preference,Bangkok,0
,Baan Noppawong,4.2,0.038708912,business,solo,3,Bangkok,0
,Baan Noppawong,4.2,0.055322179,leisure,couple,3,Bangkok,0
,Baan Noppawong,4.2,0.114655275,leisure,friend,3,Bangkok,0
,Baan Noppawong,4.2,0.055322179,leisure,family,3,Bangkok,0
,Baan Pra Nond Bed & Breakfast,4.2,0.094007357,leisure,friend,3,Sathorn, Bangkok
,Baan Pra Nond Bed & Breakfast,4.2,0.040844903,business,couple,3,Sathorn, Bangkok
,Baan Pra Nond Bed & Breakfast,4.2,0.040844903,leisure,couple,3,Sathorn, Bangkok
,Baan Tanwa - MRT Ratchadapisek,4.2,0.054847514,business,friend,No preference,Din Daeng, Bangkok
,Baan Tanwa - MRT Ratchadapisek,4.2,0.054847514,leisure,friend,No preference,Din Daeng, Bangkok
,Baan Tanwa - MRT Ratchadapisek,4.2,0.026367628,business,couple,No preference,Din Daeng, Bangkok
,Baan Tanwa - MRT Ratchadapisek,4.2,0.026367628,leisure,couple,No preference,Din Daeng, Bangkok
,Baan Tipa House Wanglang,2.6,0.04345556,business,family,No preference,Bangkok,0
,Baan Tipa House Wanglang,2.6,0.04345556,leisure,family,No preference,Bangkok,0
,"Baan Wanglang Riverside, Bangkok",2.6,0.076682093,leisure,family,4,Bangkok,0
,Baansilom Soi 3,2.6,0.064578142,business,friend,2,Bang Rak, Bangkok
,Baansilom Soi 3,2.6,0.064578142,leisure,friend,2,Bang Rak, Bangkok
,Back Home Backpackers,4.2,0.026367628,leisure,friend,1,Bangkok,0
,Ban Kru Ae Homestay,4.2,0.024468969,business,couple,No preference,Donmuang, Bangkok
,Ban Kru Ae Homestay,4.2,0.024468969,leisure,couple,No preference,Donmuang, Bangkok
,"Bandara Suites Silom, Bangkok",2.6,0.097448677,business,family,4,Bang Rak, Bangkok
,Bangkok Bed and Bike,4.2,0.038708912,leisure,friend,No preference,Bangkok,0
,Bangkok Bed and Bike,4.2,0.038708912,business,friend,No preference,Bangkok,0
,Bangkok Bed and Bike,4.2,0.00666904,business,solo,No preference,Bangkok,0
,Bangkok Bed and Bike,4.2,0.028028955,leisure,couple,No preference,Bangkok,0
,Bangkok Bed and Bike,4.2,0.028028955,business,couple,No preference,Bangkok,0
,Bangkok Feliz Sukumvit69,2.6,0.061255488,leisure,solo,4,Wattana, Bangkok
,Bangkok Hub,2.6,0.042743562,leisure,friend,2,Sathorn, Bangkok
,Bangkok Living,2.6,0.064815474,leisure,family,3,Phaya Thai, Bangkok
,Bangkok Loft Inn,4.2,0.052948855,leisure,friend,3,Thonburi, Bangkok
,Bangkok Loft Inn,4.2,0.052948855,leisure,family,3,Thonburi, Bangkok
,Bangkok Loft Inn,4.2,0.052948855,business,friend,3,Thonburi, Bangkok
,Bangkok Loft Inn,4.2,0.052948855,business,family,3,Thonburi, Bangkok
,Bangkok Marriott Hotel Sukhumvit,4.2,0.131458407,leisure,solo,5,Wattana, Bangkok
,Bangkok Marriott Hotel Sukhumvit,4.2,0.131458407,business,solo,5,Wattana, Bangkok
,Bangkok Marriott Hotel Sukhumvit,4.2,0.382864602,leisure,friend,5,Wattana, Bangkok
,Bangkok Marriott Hotel Sukhumvit,4.2,0.382864602,business,friend,5,Wattana, Bangkok
,Bangkok Marriott Marquis Queen’s Park,1.8,0.10912543,leisure,family,5,Khlong Toei, Bangkok
,Bangkok Patio,4.2,0.087362051,business,friend,4,Phaya Thai, Bangkok
,Bangkok Patio,4.2,0.087362051,leisure,friend,4,Phaya Thai, Bangkok
,Bangkok Patio,4.2,0.045828883,business,solo,4,Phaya Thai, Bangkok
,Bangkok Patio,4.2,0.045828883,leisure,solo,4,Phaya Thai, Bangkok
,Bangkok Story Hostel,4.2,0.002990388,leisure,solo,2,Bangkok,0
,Bangkok Story Hostel,4.2,0.002990388,business,solo,2,Bangkok,0
,Bangkok W18 Hostel,4.2,0.01260235,leisure,couple,No preference,Bang Rak, Bangkok
,Bangkok W18 Hostel,4.2,0.01260235,business,couple,No preference,Bang Rak, Bangkok
,Banyan Tree Bangkok,4.2,0.131743206,business,solo,5,Sathorn, Bangkok
,Banyan Tree Bangkok,4.2,0.131743206,leisure,couple,5,Sathorn, Bangkok
,Banyan Tree Bangkok,4.2,0.146837546,leisure,family,5,Sathorn, Bangkok
,Banyan Tree Bangkok,4.2,0.131743206,leisure,solo,5,Sathorn, Bangkok
,Banyan Tree Bangkok,4.2,0.131743206,business,couple,5,Sathorn, Bangkok
,Bed Station Hostel,4.2,0.081428741,business,friend,2,Phaya Thai, Bangkok
,Bed Station Hostel,4.2,0.081428741,leisure,friend,2,Phaya Thai, Bangkok
,Bed Station Hostel,4.2,0.005078913,business,solo,2,Phaya Thai, Bangkok
,Bed Station Hostel,4.2,0.081428741,business,couple,2,Phaya Thai, Bangkok
,Bed Station Hostel,4.2,0.005078913,leisure,solo,2,Phaya Thai, Bangkok
,Bed@Town Hostel,3.4,0.048202207,leisure,friend,2,Pathumwan, Bangkok
,Beekataa Hostel Donmueang,4.2,0.052948855,leisure,friend,No preference,Donmuang, Bangkok
,Beekataa Hostel Donmueang,4.2,0.022095645,leisure,solo,No preference,Donmuang, Bangkok
,Best Western Premier Sukhumvit,2.6,0.143230094,business,family,4,Wattana, Bangkok
,Beverly 33 by Aspira,4.2,0.06244215,leisure,family,3,Wattana, Bangkok
,Beverly 33 by Aspira,4.2,0.055796843,business,solo,3,Wattana, Bangkok
,Bizotel Bangkok,4.2,0.098042008,leisure,friend,3,Pathumwan, Bangkok
,Bizotel Bangkok,4.2,0.047015545,business,couple,3,Pathumwan, Bangkok
,Bizotel Bangkok,4.2,0.047015545,leisure,couple,3,Pathumwan, Bangkok
,Bizotel Bangkok,4.2,0.098042008,business,friend,3,Pathumwan, Bangkok
,Blackfish Guest House,4.2,0.016162335,leisure,couple,1,Bangkok,0
,Blackfish Guest House,4.2,0.018535659,business,family,1,Bangkok,0
,Blackfish Guest House,4.2,0.018535659,leisure,family,1,Bangkok,0
,Blackfish Guest House,4.2,0.016162335,business,couple,1,Bangkok,0
,Bless Residence Bangkok,2.6,0.123934971,leisure,family,4,Wattana, Bangkok
,Bless Residence Bangkok,2.6,0.123934971,business,family,4,Wattana, Bangkok
,Bliston Suwan Park View,4.2,0.092346031,leisure,couple,4,Pathumwan, Bangkok
,Bliston Suwan Park View,4.2,0.092346031,leisure,family,4,Pathumwan, Bangkok
,Bliston Suwan Park View,4.2,0.188702979,leisure,friend,4,Pathumwan, Bangkok
,Blue Jasmine Hostel,4.2,0.021858313,business,family,2,Bangkok,0
,Bourbon St. Boutique Hotel,2.6,0.038708912,business,family,4,Wattana, Bangkok
,Boxpackers Hostel,4.2,0.006431708,business,solo,3,Pathumwan, Bangkok
,Boxpackers Hostel,4.2,0.037759582,leisure,friend,3,Pathumwan, Bangkok
,Boxpackers Hostel,4.2,0.037759582,business,friend,3,Pathumwan, Bangkok
,Brunch Makers,4.2,0.007855702,business,solo,No preference,Bangkok,0
,Brunch Makers,4.2,0.048202207,business,friend,No preference,Bangkok,0
,Brunch Makers,4.2,0.007855702,leisure,solo,No preference,Bangkok,0
,Brunch Makers,4.2,0.048202207,leisure,friend,No preference,Bangkok,0
,Bubble Space,4.2,0.052948855,business,friend,2,Pathumwan, Bangkok
,Bubble Space,4.2,0.005482378,business,solo,2,Pathumwan, Bangkok
,Budacco,2.6,0.038708912,leisure,family,3,Pathumwan, Bangkok
,Buddy Mansion,1,0.018298327,business,family,No preference,Bangkapi, Bangkok
,C40Winks Hostel,4.2,0.005245046,business,solo,2,Bang Rak, Bangkok
,C40Winks Hostel,4.2,0.041794233,business,friend,2,Bang Rak, Bangkok
,C40Winks Hostel,4.2,0.023282307,business,couple,2,Bang Rak, Bangkok
,C40Winks Hostel,4.2,0.041794233,leisure,friend,2,Bang Rak, Bangkok
,CHERN Hostel,3.4,0.041082236,leisure,friend,3,Bangkok,0
,CHERN Hostel,3.4,0.041082236,business,friend,3,Bangkok,0
,CHERN Hostel,3.4,0.03158894,business,family,3,Bangkok,0
,CK2 Hotel,2.6,0.028740952,leisure,family,3,Din Daeng, Bangkok
,CK2 Hotel,2.6,0.028740952,business,family,3,Din Daeng, Bangkok
,COMO Metropolitan Bangkok,4.2,0.109956094,business,couple,5,Sathorn, Bangkok
,Cabochon Hotel & Residence,4.2,0.304521182,business,friend,4,Wattana, Bangkok
,Cabochon Hotel & Residence,4.2,0.150255132,business,solo,4,Wattana, Bangkok
,Cabochon Hotel & Residence,4.2,0.304521182,leisure,friend,4,Wattana, Bangkok
,Cabochon Hotel & Residence,4.2,0.150255132,leisure,solo,4,Wattana, Bangkok
,Cacha Hotel,2.6,0.033962264,business,family,3,Phaya Thai, Bangkok
,Cacha Hotel,2.6,0.033962264,leisure,family,3,Phaya Thai, Bangkok
,Calypzo Ratchada 20,2.6,0.04345556,business,family,3,Huai Khwang, Bangkok
,Canale Hostel,4.2,0.006431708,business,solo,No preference,Bangkok,0
,Cape House Serviced Apartments,4.2,0.219081524,business,friend,4,Pathumwan, Bangkok
,Cape House Serviced Apartments,4.2,0.219081524,leisure,friend,4,Pathumwan, Bangkok
,Cape House Serviced Apartments,4.2,0.107535303,business,solo,4,Pathumwan, Bangkok
,Cape House Serviced Apartments,4.2,0.107535303,leisure,solo,4,Pathumwan, Bangkok
,Casa Nithra,4.2,0.04345556,business,solo,4,Bangkok,0
,Casa Nithra,4.2,0.090922036,leisure,friend,4,Bangkok,0
,Casa Nithra,4.2,0.090922036,business,family,4,Bangkok,0
,Casa Nithra,4.2,0.04345556,business,couple,4,Bangkok,0
,Casa Nithra,4.2,0.090922036,business,friend,4,Bangkok,0
,Casa Nithra,4.2,0.090922036,leisure,family,4,Bangkok,0
,Cazz Hostel,4.2,0.013789012,leisure,couple,No preference,Wattana, Bangkok
,Cazz Hostel,4.2,0.013789012,business,couple,No preference,Wattana, Bangkok
,Cazz Hostel,4.2,0.002515723,leisure,solo,No preference,Wattana, Bangkok
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.066381868,business,couple,4,Pathumwan, Bangkok
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.066381868,leisure,solo,4,Pathumwan, Bangkok
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.096546814,business,family,4,Pathumwan, Bangkok
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.066381868,leisure,couple,4,Pathumwan, Bangkok
,Centre Point Chidlom,4.2,0.065764804,leisure,couple,4,Pathumwan, Bangkok
,Centre Point Chidlom,4.2,0.065764804,business,couple,4,Pathumwan, Bangkok
,Centre Point Chidlom,4.2,0.136015189,leisure,friend,4,Pathumwan, Bangkok
,Centre Point Chidlom,4.2,0.136015189,business,friend,4,Pathumwan, Bangkok
,Centre Point Chidlom,4.2,0.065764804,business,family,4,Pathumwan, Bangkok
,Centre Point Chidlom,4.2,0.065764804,leisure,solo,4,Pathumwan, Bangkok
,Centre Point Chidlom,4.2,0.065764804,business,solo,4,Pathumwan, Bangkok
,Centre Point Pratunam,2.6,0.112281951,business,family,4,Pathumwan, Bangkok
,Centre Point Silom,4.2,0.126996559,business,friend,4,Bang Rak, Bangkok
,Centre Point Silom,4.2,0.066239468,business,solo,4,Bang Rak, Bangkok
,Centre Point Silom,4.2,0.126996559,leisure,friend,4,Bang Rak, Bangkok
,Centre Point Silom,4.2,0.066239468,leisure,couple,4,Bang Rak, Bangkok
,Centre Point Silom,4.2,0.066239468,leisure,solo,4,Bang Rak, Bangkok
,Centre Point Sukhumvit Thong-Lo,2.6,0.073122108,leisure,family,4,Wattana, Bangkok
,Centre Point Sukhumvit Thong-Lo,2.6,0.073122108,business,family,4,Wattana, Bangkok
,Chakrabongse Villas,5,0.609255963,business,friend,5,Bangkok,0
,Chakrabongse Villas,5,0.209303429,business,solo,5,Bangkok,0
,"Chaophya Park Hotel, Bangkok",2.6,0.111427554,leisure,family,4,Din Daeng, Bangkok
,Chateau de Sukhumvit,4.2,0.05247419,leisure,friend,3,Bangkok,0
,Chateau de Sukhumvit,4.2,0.038708912,business,family,3,Bangkok,0
,Chateau de Sukhumvit,4.2,0.05247419,business,friend,3,Bangkok,0
,Chateau de Sukhumvit,4.2,0.021407381,business,couple,3,Bangkok,0
,Chateau de Sukhumvit,4.2,0.021407381,leisure,couple,3,Bangkok,0
,Chatrium Hotel Riverside Bangkok,4.2,0.160460425,leisure,friend,5,Bangkok,0
,Chatrium Hotel Riverside Bangkok,4.2,0.078058621,leisure,solo,5,Bangkok,0
,Chatrium Hotel Riverside Bangkok,4.2,0.160460425,business,friend,5,Bangkok,0
,Chatrium Hotel Riverside Bangkok,4.2,0.078058621,business,couple,5,Bangkok,0
,Chatrium Residence Sathon Bangkok,3.4,0.119591788,business,friend,4,Sathorn, Bangkok
,Chatrium Residence Sathon Bangkok,3.4,0.100011867,business,family,4,Sathorn, Bangkok
,Chatrium Residence Sathon Bangkok,3.4,0.119591788,leisure,friend,4,Sathorn, Bangkok
,Check-in My Hostel,4.2,0.013789012,business,couple,No preference,Phaya Thai, Bangkok
,Check-in My Hostel,4.2,0.013789012,leisure,couple,No preference,Phaya Thai, Bangkok
,Check-in My Hostel,4.2,0.004889047,leisure,solo,No preference,Phaya Thai, Bangkok
,Check-in My Hostel,4.2,0.004889047,business,solo,No preference,Phaya Thai, Bangkok
,Chillax Resort,3.4,0.100415332,leisure,friend,4,Bangkok,0
,Chillax Resort,3.4,0.100415332,business,family,4,Bangkok,0
,Chillax Resort,3.4,0.100415332,business,friend,4,Bangkok,0
,Citadines Sukhumvit 16 Bangkok,2.6,0.088145247,leisure,family,3,Khlong Toei, Bangkok
,Citrus Sukhumvit 11 by Compass Hospitality,2.6,0.038685179,leisure,family,4,Wattana, Bangkok
,Citypoint Hotel,4.2,0.095668684,business,friend,3,Khlong Toei, Bangkok
,Citypoint Hotel,4.2,0.045828883,leisure,couple,3,Khlong Toei, Bangkok
,Citypoint Hotel,4.2,0.045828883,business,solo,3,Khlong Toei, Bangkok
,Citypoint Hotel,4.2,0.045828883,business,couple,3,Khlong Toei, Bangkok
,Citypoint Hotel,4.2,0.095668684,leisure,friend,3,Khlong Toei, Bangkok
,Cloudy Hostel,4.2,0.024468969,business,friend,2,Pathumwan, Bangkok
,Cloudy Hostel,4.2,0.024468969,leisure,friend,2,Pathumwan, Bangkok
,Cloudy Hostel,4.2,0.010229026,business,couple,2,Pathumwan, Bangkok
,Cloudy Hostel,4.2,0.003109054,business,solo,2,Pathumwan, Bangkok
,Cocktail Hostel & Bar,4.2,0.00073573,business,solo,No preference,Bang Rak, Bangkok
,Compass SkyView Hotel,4.2,0.225038567,business,friend,5,Khlong Toei, Bangkok
,Compass SkyView Hotel,4.2,0.089023377,leisure,solo,5,Khlong Toei, Bangkok
,Compass SkyView Hotel,4.2,0.089023377,business,solo,5,Khlong Toei, Bangkok
,Conrad Bangkok,3.4,0.127827222,leisure,solo,5,Pathumwan, Bangkok
,Conrad Bangkok,3.4,0.132312804,leisure,couple,5,Pathumwan, Bangkok
,Conrad Bangkok,3.4,0.202705589,leisure,family,5,Pathumwan, Bangkok
,Conrad Bangkok,3.4,0.127827222,business,solo,5,Pathumwan, Bangkok
,Conrad Bangkok,3.4,0.268636525,business,friend,5,Pathumwan, Bangkok
,Conrad Bangkok Residences,2.6,0.244594755,business,family,5,Pathumwan, Bangkok
,Coop Hostel,4.2,0.019484989,leisure,couple,3,Pathumwan, Bangkok
,Counting star Hostel,4.2,0.026367628,business,friend,2,Bangkok,0
,Counting star Hostel,4.2,0.003583719,leisure,solo,2,Bangkok,0
,Counting star Hostel,4.2,0.026367628,leisure,friend,2,Bangkok,0
,Cozy@9Hotel&Kitchen,2.6,0.062157351,leisure,friend,3,Huai Khwang, Bangkok
,Cozy@9Hotel&Kitchen,2.6,0.062157351,business,friend,3,Huai Khwang, Bangkok
,Crowne Plaza Bangkok Lumpini Park,4.2,0.133262134,business,solo,5,Bang Rak, Bangkok
,Crowne Plaza Bangkok Lumpini Park,4.2,0.270535185,business,friend,5,Bang Rak, Bangkok
,Crowne Plaza Bangkok Lumpini Park,4.2,0.270535185,leisure,friend,5,Bang Rak, Bangkok
,Crowne Plaza Bangkok Lumpini Park,4.2,0.133262134,leisure,solo,5,Bang Rak, Bangkok
,Crowne Plaza Bangkok Lumpini Park,4.2,0.133262134,business,couple,5,Bang Rak, Bangkok
,D&N Hostel,4.2,0.014738341,business,couple,No preference,Bangkok,0
,D&N Hostel,4.2,0.014738341,leisure,couple,No preference,Bangkok,0
,D&N Hostel,4.2,0.028740952,business,family,No preference,Bangkok,0
,Darin Hostel,4.2,0.010229026,business,solo,No preference,Bangkok,0
,Darin Hostel,4.2,0.010229026,leisure,solo,No preference,Bangkok,0
,De Talak Hostel,3.4,0.013077014,leisure,couple,3,Khlong Toei, Bangkok
,De Talak Hostel,3.4,0.013077014,business,couple,3,Khlong Toei, Bangkok
,De Talak Hostel,3.4,0.003109054,leisure,solo,3,Khlong Toei, Bangkok
,De Talak Hostel,3.4,0.020908983,business,family,3,Khlong Toei, Bangkok
,Dewan Bangkok,4.2,0.050575531,business,family,3,Bangkok,0
,Dewan Bangkok,4.2,0.050575531,business,couple,3,Bangkok,0
,Dewan Bangkok,4.2,0.109908627,business,friend,3,Bangkok,0
,Dewan Bangkok,4.2,0.050575531,leisure,couple,3,Bangkok,0
